Entity,Day,Total confirmed deaths due to COVID-19 per million people
Australia,2024-05-30,963.17194
Australia,2024-05-31,963.17194
Australia,2024-06-01,963.17194
Australia,2024-06-02,963.17194
Australia,2024-06-03,963.17194
Australia,2024-06-04,963.17194
Australia,2024-06-05,963.17194
Australia,2024-06-06,963.17194
Australia,2024-06-07,963.17194
Australia,2024-06-08,963.17194
Australia,2024-06-09,963.17194
Australia,2024-06-10,963.17194
Australia,2024-06-11,963.17194
Australia,2024-06-12,963.17194
Australia,2024-06-13,963.17194
Australia,2024-06-14,963.17194
Australia,2024-06-15,963.17194
Australia,2024-06-16,963.17194
Australia,2024-06-17,963.17194
Australia,2024-06-18,963.17194
Australia,2024-06-19,963.17194
Australia,2024-06-20,963.17194
Australia,2024-06-21,963.17194
Australia,2024-06-22,963.17194
Australia,2024-06-23,963.17194
Australia,2024-06-24,963.17194
Australia,2024-06-25,963.17194
Australia,2024-06-26,963.17194
Australia,2024-06-27,963.17194
Australia,2024-06-28,963.17194
Australia,2024-06-29,963.17194
Australia,2024-06-30,963.17194
Australia,2024-07-01,963.17194
Australia,2024-07-02,963.17194
Australia,2024-07-03,963.17194
Australia,2024-07-04,963.17194
Australia,2024-07-05,963.17194
Australia,2024-07-06,963.17194
Australia,2024-07-07,963.17194
Australia,2024-07-08,963.17194
Australia,2024-07-09,963.17194
Australia,2024-07-10,963.17194
Australia,2024-07-11,963.17194
Australia,2024-07-12,963.17194
Australia,2024-07-13,963.17194
Australia,2024-07-14,963.17194
Australia,2024-07-15,963.17194
Australia,2024-07-16,963.17194
Australia,2024-07-17,963.17194
Australia,2024-07-18,963.17194
Australia,2024-07-19,963.17194
Australia,2024-07-20,963.17194
Australia,2024-07-21,963.17194
Australia,2024-07-22,963.17194
Australia,2024-07-23,963.17194
Australia,2024-07-24,963.17194
Australia,2024-07-25,963.17194
Australia,2024-07-26,963.17194
Australia,2024-07-27,963.17194
Australia,2024-07-28,963.17194
Australia,2024-07-29,963.17194
Australia,2024-07-30,963.17194
Australia,2024-07-31,963.17194
Australia,2024-08-01,963.17194
Australia,2024-08-02,963.17194
Australia,2024-08-03,963.17194
Australia,2024-08-04,963.17194
Australia,2024-08-05,963.17194
Australia,2024-08-06,963.17194
Australia,2024-08-07,963.17194
Australia,2024-08-08,963.17194
Australia,2024-08-09,963.17194
Australia,2024-08-10,963.17194
Australia,2024-08-11,963.17194
Australia,2024-08-12,963.17194
Australia,2024-08-13,963.17194
Australia,2024-08-14,963.17194
Australia,2024-08-15,963.17194
Australia,2024-08-16,963.17194
Australia,2024-08-17,963.17194
Australia,2024-08-18,963.17194
Australia,2024-08-19,963.17194
Australia,2024-08-20,963.17194
Australia,2024-08-21,963.17194
Australia,2024-08-22,963.17194
Australia,2024-08-23,963.17194
Australia,2024-08-24,963.17194
Australia,2024-08-25,963.17194
Australia,2024-08-26,963.17194
Australia,2024-08-27,963.17194
Australia,2024-08-28,963.17194
Australia,2024-08-29,963.17194
Australia,2024-08-30,963.17194
Australia,2024-08-31,963.17194
Australia,2024-09-01,963.17194
Australia,2024-09-02,963.17194
Australia,2024-09-03,963.17194
Australia,2024-09-04,963.17194
Australia,2024-09-05,963.17194
Australia,2024-09-06,963.17194
Australia,2024-09-07,963.17194
Australia,2024-09-08,963.17194
Australia,2024-09-09,963.17194
Australia,2024-09-10,963.17194
Australia,2024-09-11,963.17194
Australia,2024-09-12,963.17194
Australia,2024-09-13,963.17194
Australia,2024-09-14,963.17194
Australia,2024-09-15,963.17194
Australia,2024-09-16,963.17194
Australia,2024-09-17,963.17194
Australia,2024-09-18,963.17194
Australia,2024-09-19,963.17194
Australia,2024-09-20,963.17194
Australia,2024-09-21,963.17194
Australia,2024-09-22,963.17194
Australia,2024-09-23,963.17194
Australia,2024-09-24,963.17194
Australia,2024-09-25,963.17194
Australia,2024-09-26,963.17194
Australia,2024-09-27,963.17194
Australia,2024-09-28,963.17194
Australia,2024-09-29,963.17194
Australia,2024-09-30,963.17194
Australia,2024-10-01,963.17194
Australia,2024-10-02,963.17194
Australia,2024-10-03,963.17194
Australia,2024-10-04,963.17194
Australia,2024-10-05,963.17194
Australia,2024-10-06,963.17194
Australia,2024-10-07,963.17194
Australia,2024-10-08,963.17194
Australia,2024-10-09,963.17194
Australia,2024-10-10,963.17194
Australia,2024-10-11,963.17194
Australia,2024-10-12,963.17194
Australia,2024-10-13,963.17194
Australia,2024-10-14,963.17194
Australia,2024-10-15,963.17194
Australia,2024-10-16,963.17194
Australia,2024-10-17,963.17194
Australia,2024-10-18,963.17194
Australia,2024-10-19,963.17194
Australia,2024-10-20,963.17194
Australia,2024-10-21,963.17194
Australia,2024-10-22,963.17194
Australia,2024-10-23,963.17194
Australia,2024-10-24,963.17194
Australia,2024-10-25,963.17194
Australia,2024-10-26,963.17194
Australia,2024-10-27,963.17194
Australia,2024-10-28,963.17194
Australia,2024-10-29,963.17194
Australia,2024-10-30,963.17194
Australia,2024-10-31,963.17194
Australia,2024-11-01,963.17194
Australia,2024-11-02,963.17194
Australia,2024-11-03,963.17194
Australia,2024-11-04,963.17194
Australia,2024-11-05,963.17194
Australia,2024-11-06,963.17194
Australia,2024-11-07,963.17194
Australia,2024-11-08,963.17194
Australia,2024-11-09,963.17194
Australia,2024-11-10,963.17194
Australia,2024-11-11,963.17194
Australia,2024-11-12,963.17194
Australia,2024-11-13,963.17194
Australia,2024-11-14,963.17194
Australia,2024-11-15,963.17194
Australia,2024-11-16,963.17194
Australia,2024-11-17,963.17194
Australia,2024-11-18,963.17194
Australia,2024-11-19,963.17194
Australia,2024-11-20,963.17194
Australia,2024-11-21,963.17194
Australia,2024-11-22,963.17194
Australia,2024-11-23,963.17194
Australia,2024-11-24,963.17194
Australia,2024-11-25,963.17194
Australia,2024-11-26,963.17194
Australia,2024-11-27,963.17194
Australia,2024-11-28,963.17194
Australia,2024-11-29,963.17194
Australia,2024-11-30,963.17194
Australia,2024-12-01,963.17194
Australia,2024-12-02,963.17194
Australia,2024-12-03,963.17194
Australia,2024-12-04,963.17194
Australia,2024-12-05,963.17194
Australia,2024-12-06,963.17194
Australia,2024-12-07,963.17194
Australia,2024-12-08,963.17194
Australia,2024-12-09,963.17194
Australia,2024-12-10,963.17194
Australia,2024-12-11,963.17194
Australia,2024-12-12,963.17194
Australia,2024-12-13,963.17194
Australia,2024-12-14,963.17194
Australia,2024-12-15,963.17194
Australia,2024-12-16,963.17194
Australia,2024-12-17,963.17194
Australia,2024-12-18,963.17194
Australia,2024-12-19,963.17194
Australia,2024-12-20,963.17194
Australia,2024-12-21,963.17194
Australia,2024-12-22,963.17194
Australia,2024-12-23,963.17194
Australia,2024-12-24,963.17194
Australia,2024-12-25,963.17194
Australia,2024-12-26,963.17194
Australia,2024-12-27,963.17194
Australia,2024-12-28,963.17194
Australia,2024-12-29,963.17194
Australia,2024-12-30,963.17194
Australia,2024-12-31,963.17194
Australia,2025-01-01,963.17194
Australia,2025-01-02,963.17194
Australia,2025-01-03,963.17194
Australia,2025-01-04,963.17194
Australia,2025-01-05,963.17194
Australia,2025-01-06,963.17194
Australia,2025-01-07,963.17194
Australia,2025-01-08,963.17194
Australia,2025-01-09,963.17194
Australia,2025-01-10,963.17194
Australia,2025-01-11,963.17194
Australia,2025-01-12,963.17194
Australia,2025-01-13,963.17194
Australia,2025-01-14,963.17194
Australia,2025-01-15,963.17194
Australia,2025-01-16,963.17194
Australia,2025-01-17,963.17194
Australia,2025-01-18,963.17194
Australia,2025-01-19,963.17194
Australia,2025-01-20,963.17194
Australia,2025-01-21,963.17194
Australia,2025-01-22,963.17194
Australia,2025-01-23,963.17194
Australia,2025-01-24,963.17194
Australia,2025-01-25,963.17194
Australia,2025-01-26,963.17194
Australia,2025-01-27,963.17194
Australia,2025-01-28,963.17194
Australia,2025-01-29,963.17194
Australia,2025-01-30,963.17194
Australia,2025-01-31,963.17194
Australia,2025-02-01,963.17194
Australia,2025-02-02,963.17194
Australia,2025-02-03,963.17194
Australia,2025-02-04,963.17194
Australia,2025-02-05,963.17194
Australia,2025-02-06,963.17194
Australia,2025-02-07,963.17194
Australia,2025-02-08,963.17194
Australia,2025-02-09,963.17194
Australia,2025-02-10,963.17194
Australia,2025-02-11,963.17194
Australia,2025-02-12,963.17194
Australia,2025-02-13,963.17194
Australia,2025-02-14,963.17194
Australia,2025-02-15,963.17194
Australia,2025-02-16,963.17194
Australia,2025-02-17,963.17194
Australia,2025-02-18,963.17194
Australia,2025-02-19,963.17194
Australia,2025-02-20,963.17194
Australia,2025-02-21,963.17194
Australia,2025-02-22,963.17194
Australia,2025-02-23,963.17194
Australia,2025-02-24,963.17194
Australia,2025-02-25,963.17194
Australia,2025-02-26,963.17194
Australia,2025-02-27,963.17194
Australia,2025-02-28,963.17194
Australia,2025-03-01,963.17194
Australia,2025-03-02,963.17194
Australia,2025-03-03,963.17194
Australia,2025-03-04,963.17194
Australia,2025-03-05,963.17194
Australia,2025-03-06,963.17194
Australia,2025-03-07,963.17194
Australia,2025-03-08,963.17194
Australia,2025-03-09,963.17194
Australia,2025-03-10,963.17194
Australia,2025-03-11,963.17194
Australia,2025-03-12,963.17194
Australia,2025-03-13,963.17194
Australia,2025-03-14,963.17194
Australia,2025-03-15,963.17194
Australia,2025-03-16,963.17194
Australia,2025-03-17,963.17194
Australia,2025-03-18,963.17194
Australia,2025-03-19,963.17194
Australia,2025-03-20,963.17194
Australia,2025-03-21,963.17194
Australia,2025-03-22,963.17194
Australia,2025-03-23,963.17194
Australia,2025-03-24,963.17194
Australia,2025-03-25,963.17194
Australia,2025-03-26,963.17194
Australia,2025-03-27,963.17194
Australia,2025-03-28,963.17194
Australia,2025-03-29,963.17194
Australia,2025-03-30,963.17194
Australia,2025-03-31,963.17194
Australia,2025-04-01,963.17194
Australia,2025-04-02,963.17194
Australia,2025-04-03,963.17194
Australia,2025-04-04,963.17194
Australia,2025-04-05,963.17194
Australia,2025-04-06,963.17194
Australia,2025-04-07,963.17194
Australia,2025-04-08,963.17194
Australia,2025-04-09,963.17194
Australia,2025-04-10,963.17194
Australia,2025-04-11,963.17194
Australia,2025-04-12,963.17194
Australia,2025-04-13,963.17194
Europe,2020-01-04,0
Europe,2020-01-05,0.0040112166
Europe,2020-01-06,0.0040112166
Europe,2020-01-07,0.0040112166
Europe,2020-01-08,0.0040112166
Europe,2020-01-09,0.0040112166
Europe,2020-01-10,0.0040112166
Europe,2020-01-11,0.0040112166
Europe,2020-01-12,0.0040112166
Europe,2020-01-13,0.0040112166
Europe,2020-01-14,0.0040112166
Europe,2020-01-15,0.0040112166
Europe,2020-01-16,0.0040112166
Europe,2020-01-17,0.0040112166
Europe,2020-01-18,0.0040112166
Europe,2020-01-19,0.0040112166
Europe,2020-01-20,0.0040112166
Europe,2020-01-21,0.0040112166
Europe,2020-01-22,0.0040112166
Europe,2020-01-23,0.0040112166
Europe,2020-01-24,0.0040112166
Europe,2020-01-25,0.0040112166
Europe,2020-01-26,0.008022433
Europe,2020-01-27,0.008022433
Europe,2020-01-28,0.008022433
Europe,2020-01-29,0.008022433
Europe,2020-01-30,0.008022433
Europe,2020-01-31,0.008022433
Europe,2020-02-01,0.009359505
Europe,2020-02-02,0.013370722
Europe,2020-02-03,0.013370722
Europe,2020-02-04,0.014707794
Europe,2020-02-05,0.014707794
Europe,2020-02-06,0.014707794
Europe,2020-02-07,0.014707794
Europe,2020-02-08,0.014707794
Europe,2020-02-09,0.014707794
Europe,2020-02-10,0.014707794
Europe,2020-02-11,0.014707794
Europe,2020-02-12,0.014707794
Europe,2020-02-13,0.014707794
Europe,2020-02-14,0.014707794
Europe,2020-02-15,0.014707794
Europe,2020-02-16,0.016044866
Europe,2020-02-17,0.016044866
Europe,2020-02-18,0.016044866
Europe,2020-02-19,0.016044866
Europe,2020-02-20,0.016044866
Europe,2020-02-21,0.016044866
Europe,2020-02-22,0.016044866
Europe,2020-02-23,0.020056084
Europe,2020-02-24,0.022730228
Europe,2020-02-25,0.028078517
Europe,2020-02-26,0.032089733
Europe,2020-02-27,0.034763876
Europe,2020-02-28,0.041449238
Europe,2020-02-29,0.046797525
Europe,2020-03-01,0.058831178
Europe,2020-03-02,0.06685361
Europe,2020-03-03,0.09092091
Europe,2020-03-04,0.129696
Europe,2020-03-05,0.16713403
Europe,2020-03-06,0.2259652
Europe,2020-03-07,0.2941559
Europe,2020-03-08,0.3997846
Europe,2020-03-09,0.5816264
Europe,2020-03-10,0.71800774
Europe,2020-03-11,0.9533325
Europe,2020-03-12,1.2341176
Europe,2020-03-13,1.5135658
Europe,2020-03-14,1.8812606
Europe,2020-03-15,3.0030642
Europe,2020-03-16,3.553938
Europe,2020-03-17,4.1008005
Europe,2020-03-18,4.683764
Europe,2020-03-19,5.4579287
Europe,2020-03-20,6.2147117
Europe,2020-03-21,7.2776837
Europe,2020-03-22,13.865438
Europe,2020-03-23,15.051422
Europe,2020-03-24,16.252113
Europe,2020-03-25,17.740274
Europe,2020-03-26,19.260525
Europe,2020-03-27,20.914484
Europe,2020-03-28,23.052462
Europe,2020-03-29,38.910137
Europe,2020-03-30,40.998646
Europe,2020-03-31,43.327824
Europe,2020-04-01,45.90971
Europe,2020-04-02,48.537056
Europe,2020-04-03,51.474606
Europe,2020-04-04,54.50441
Europe,2020-04-05,74.79582
Europe,2020-04-06,77.76679
Europe,2020-04-07,80.97577
Europe,2020-04-08,84.128586
Europe,2020-04-09,87.47126
Europe,2020-04-10,91.106766
Europe,2020-04-11,94.45479
Europe,2020-04-12,113.161766
Europe,2020-04-13,116.377426
Europe,2020-04-14,119.73615
Europe,2020-04-15,123.03605
Europe,2020-04-16,126.28112
Europe,2020-04-17,129.55829
Europe,2020-04-18,132.86086
Europe,2020-04-19,147.59004
Europe,2020-04-20,150.47545
Europe,2020-04-21,153.2726
Europe,2020-04-22,156.2195
Europe,2020-04-23,158.91638
Europe,2020-04-24,161.73627
Europe,2020-04-25,164.36093
Europe,2020-04-26,175.22466
Europe,2020-04-27,177.33455
Europe,2020-04-28,179.5795
Europe,2020-04-29,181.88193
Europe,2020-04-30,184.00253
Europe,2020-05-01,186.04022
Europe,2020-05-02,187.92015
Europe,2020-05-03,195.41577
Europe,2020-05-04,197.0577
Europe,2020-05-05,198.73573
Europe,2020-05-06,200.46455
Europe,2020-05-07,202.28165
Europe,2020-05-08,203.99577
Europe,2020-05-09,205.67914
Europe,2020-05-10,210.94987
Europe,2020-05-11,212.36316
Europe,2020-05-12,213.71094
Europe,2020-05-13,214.94238
Europe,2020-05-14,216.19121
Europe,2020-05-15,217.54832
Europe,2020-05-16,218.91882
Europe,2020-05-17,222.59845
Europe,2020-05-18,223.68416
Europe,2020-05-19,224.6776
Europe,2020-05-20,225.82213
Europe,2020-05-21,226.91185
Europe,2020-05-22,227.98685
Europe,2020-05-23,228.99232
Europe,2020-05-24,231.80553
Europe,2020-05-25,232.52354
Europe,2020-05-26,233.44478
Europe,2020-05-27,234.29382
Europe,2020-05-28,235.22577
Europe,2020-05-29,236.16974
Europe,2020-05-30,237.06691
Europe,2020-05-31,239.37068
Europe,2020-06-01,240.1141
Europe,2020-06-02,240.85884
Europe,2020-06-03,241.5822
Europe,2020-06-04,242.34834
Europe,2020-06-05,243.061
Europe,2020-06-06,243.8365
Europe,2020-06-07,245.52791
Europe,2020-06-08,246.08011
Europe,2020-06-09,246.75133
Europe,2020-06-10,247.50142
Europe,2020-06-11,248.1499
Europe,2020-06-12,248.8024
Europe,2020-06-13,249.32118
Europe,2020-06-14,250.7104
Europe,2020-06-15,251.20378
Europe,2020-06-16,251.7961
Europe,2020-06-17,252.37238
Europe,2020-06-18,252.95668
Europe,2020-06-19,253.59045
Europe,2020-06-20,254.10655
Europe,2020-06-21,255.19894
Europe,2020-06-22,255.57466
Europe,2020-06-23,256.00787
Europe,2020-06-24,256.47318
Europe,2020-06-25,256.86627
Europe,2020-06-26,257.35162
Europe,2020-06-27,257.86908
Europe,2020-06-28,258.7101
Europe,2020-06-29,259.0778
Europe,2020-06-30,259.49362
Europe,2020-07-01,260.01776
Europe,2020-07-02,260.45898
Europe,2020-07-03,260.92697
Europe,2020-07-04,261.37354
Europe,2020-07-05,262.25467
Europe,2020-07-06,262.61435
Europe,2020-07-07,263.05557
Europe,2020-07-08,263.52625
Europe,2020-07-09,263.95544
Europe,2020-07-10,264.39133
Europe,2020-07-11,264.84995
Europe,2020-07-12,265.65753
Europe,2020-07-13,265.93698
Europe,2020-07-14,266.3421
Europe,2020-07-15,266.7526
Europe,2020-07-16,267.14435
Europe,2020-07-17,267.5869
Europe,2020-07-18,267.9038
Europe,2020-07-19,268.61646
Europe,2020-07-20,268.87186
Europe,2020-07-21,269.21548
Europe,2020-07-22,269.62463
Europe,2020-07-23,269.97894
Europe,2020-07-24,270.36136
Europe,2020-07-25,270.71167
Europe,2020-07-26,271.4845
Europe,2020-07-27,271.7332
Europe,2020-07-28,272.0982
Europe,2020-07-29,272.48462
Europe,2020-07-30,272.8229
Europe,2020-07-31,273.23203
Europe,2020-08-01,273.5195
Europe,2020-08-02,274.34982
Europe,2020-08-03,274.62793
Europe,2020-08-04,274.96756
Europe,2020-08-05,275.34998
Europe,2020-08-06,275.7016
Europe,2020-08-07,276.06262
Europe,2020-08-08,276.4116
Europe,2020-08-09,277.40103
Europe,2020-08-10,277.65375
Europe,2020-08-11,277.988
Europe,2020-08-12,278.36505
Europe,2020-08-13,278.71405
Europe,2020-08-14,279.08173
Europe,2020-08-15,279.43472
Europe,2020-08-16,280.71295
Europe,2020-08-17,280.94962
Europe,2020-08-18,281.2879
Europe,2020-08-19,281.6061
Europe,2020-08-20,281.92834
Europe,2020-08-21,282.23322
Europe,2020-08-22,282.58218
Europe,2020-08-23,283.76147
Europe,2020-08-24,284.00348
Europe,2020-08-25,284.32037
Europe,2020-08-26,284.6814
Europe,2020-08-27,285.0424
Europe,2020-08-28,285.35126
Europe,2020-08-29,285.6494
Europe,2020-08-30,287.1055
Europe,2020-08-31,287.33682
Europe,2020-09-01,287.647
Europe,2020-09-02,288.0174
Europe,2020-09-03,288.35834
Europe,2020-09-04,288.71
Europe,2020-09-05,289.01752
Europe,2020-09-06,290.68884
Europe,2020-09-07,290.90146
Europe,2020-09-08,291.21432
Europe,2020-09-09,291.578
Europe,2020-09-10,291.94168
Europe,2020-09-11,292.25323
Europe,2020-09-12,292.57812
Europe,2020-09-13,294.6038
Europe,2020-09-14,294.85117
Europe,2020-09-15,295.2162
Europe,2020-09-16,295.6427
Europe,2020-09-17,296.06656
Europe,2020-09-18,296.45163
Europe,2020-09-19,296.8875
Europe,2020-09-20,299.76624
Europe,2020-09-21,300.0417
Europe,2020-09-22,300.4642
Europe,2020-09-23,300.8974
Europe,2020-09-24,301.38678
Europe,2020-09-25,301.832
Europe,2020-09-26,302.3187
Europe,2020-09-27,305.5571
Europe,2020-09-28,305.87665
Europe,2020-09-29,306.35666
Europe,2020-09-30,306.93027
Europe,2020-10-01,307.44907
Europe,2020-10-02,308.04672
Europe,2020-10-03,308.64706
Europe,2020-10-04,312.13147
Europe,2020-10-05,312.6583
Europe,2020-10-06,313.26932
Europe,2020-10-07,314.0395
Europe,2020-10-08,314.86847
Europe,2020-10-09,315.6266
Europe,2020-10-10,316.4275
Europe,2020-10-11,320.83047
Europe,2020-10-12,321.45355
Europe,2020-10-13,322.39084
Europe,2020-10-14,323.35754
Europe,2020-10-15,324.47534
Europe,2020-10-16,325.56906
Europe,2020-10-17,326.78445
Europe,2020-10-18,332.53653
Europe,2020-10-19,333.55005
Europe,2020-10-20,334.73737
Europe,2020-10-21,336.1747
Europe,2020-10-22,337.72974
Europe,2020-10-23,339.45322
Europe,2020-10-24,341.08176
Europe,2020-10-25,350.13776
Europe,2020-10-26,351.7195
Europe,2020-10-27,353.47375
Europe,2020-10-28,355.63046
Europe,2020-10-29,357.99707
Europe,2020-10-30,360.4613
Europe,2020-10-31,362.864
Europe,2020-11-01,377.30573
Europe,2020-11-02,379.61218
Europe,2020-11-03,382.09378
Europe,2020-11-04,385.16504
Europe,2020-11-05,388.25235
Europe,2020-11-06,391.56693
Europe,2020-11-07,395.1396
Europe,2020-11-08,414.54053
Europe,2020-11-09,417.36975
Europe,2020-11-10,420.52124
Europe,2020-11-11,424.42014
Europe,2020-11-12,428.4608
Europe,2020-11-13,432.13773
Europe,2020-11-14,435.9671
Europe,2020-11-15,458.35504
Europe,2020-11-16,461.7833
Europe,2020-11-17,465.26904
Europe,2020-11-18,469.37787
Europe,2020-11-19,473.837
Europe,2020-11-20,478.25336
Europe,2020-11-21,482.73254
Europe,2020-11-22,507.447
Europe,2020-11-23,511.0838
Europe,2020-11-24,515.6125
Europe,2020-11-25,520.51953
Europe,2020-11-26,525.0308
Europe,2020-11-27,529.72394
Europe,2020-11-28,534.45184
Europe,2020-11-29,558.1073
Europe,2020-11-30,561.6599
Europe,2020-12-01,566.0936
Europe,2020-12-02,570.9352
Europe,2020-12-03,575.50793
Europe,2020-12-04,580.4792
Europe,2020-12-05,585.1696
Europe,2020-12-06,608.8305
Europe,2020-12-07,612.22266
Europe,2020-12-08,616.1349
Europe,2020-12-09,620.701
Europe,2020-12-10,624.86066
Europe,2020-12-11,629.6701
Europe,2020-12-12,634.31104
Europe,2020-12-13,659.32635
Europe,2020-12-14,662.7666
Europe,2020-12-15,666.7364
Europe,2020-12-16,671.7745
Europe,2020-12-17,676.3446
Europe,2020-12-18,680.8425
Europe,2020-12-19,685.52893
Europe,2020-12-20,710.59503
Europe,2020-12-21,714.054
Europe,2020-12-22,717.8888
Europe,2020-12-23,722.44415
Europe,2020-12-24,727.0584
Europe,2020-12-25,731.01483
Europe,2020-12-26,734.61285
Europe,2020-12-27,756.2922
Europe,2020-12-28,759.7004
Europe,2020-12-29,763.8493
Europe,2020-12-30,768.6975
Europe,2020-12-31,773.4735
Europe,2021-01-01,778.04364
Europe,2021-01-02,781.67645
Europe,2021-01-03,803.67267
Europe,2021-01-04,807.3295
Europe,2021-01-05,811.2298
Europe,2021-01-06,816.0098
Europe,2021-01-07,820.3098
Europe,2021-01-08,824.6339
Europe,2021-01-09,829.3698
Europe,2021-01-10,852.4303
Europe,2021-01-11,856.2236
Europe,2021-01-12,860.8579
Europe,2021-01-13,866.0805
Europe,2021-01-14,871.0932
Europe,2021-01-15,876.0911
Europe,2021-01-16,880.97015
Europe,2021-01-17,904.9385
Europe,2021-01-18,909.062
Europe,2021-01-19,913.7311
Europe,2021-01-20,919.0874
Europe,2021-01-21,924.3875
Europe,2021-01-22,929.3494
Europe,2021-01-23,934.1188
Europe,2021-01-24,958.87866
Europe,2021-01-25,962.57965
Europe,2021-01-26,967.06555
Europe,2021-01-27,971.95386
Europe,2021-01-28,976.51996
Europe,2021-01-29,981.0767
Europe,2021-01-30,985.5466
Europe,2021-01-31,1008.484
Europe,2021-02-01,1011.67426
Europe,2021-02-02,1015.46625
Europe,2021-02-03,1019.79297
Europe,2021-02-04,1024.0422
Europe,2021-02-05,1028.0468
Europe,2021-02-06,1031.6248
Europe,2021-02-07,1051.404
Europe,2021-02-08,1054.24
Europe,2021-02-09,1057.6415
Europe,2021-02-10,1061.4508
Europe,2021-02-11,1065.232
Europe,2021-02-12,1068.6764
Europe,2021-02-13,1071.9454
Europe,2021-02-14,1088.0906
Europe,2021-02-15,1090.4559
Europe,2021-02-16,1093.3761
Europe,2021-02-17,1096.5784
Europe,2021-02-18,1099.7325
Europe,2021-02-19,1102.7183
Europe,2021-02-20,1105.8069
Europe,2021-02-21,1119.2457
Europe,2021-02-22,1121.3517
Europe,2021-02-23,1123.991
Europe,2021-02-24,1126.9152
Europe,2021-02-25,1129.7043
Europe,2021-02-26,1132.5001
Europe,2021-02-27,1135.2491
Europe,2021-02-28,1147.1692
Europe,2021-03-01,1149.1587
Europe,2021-03-02,1151.7446
Europe,2021-03-03,1154.6621
Europe,2021-03-04,1157.4432
Europe,2021-03-05,1160.2123
Europe,2021-03-06,1162.7848
Europe,2021-03-07,1174.0243
Europe,2021-03-08,1176.0018
Europe,2021-03-09,1178.5876
Europe,2021-03-10,1181.6656
Europe,2021-03-11,1184.6018
Europe,2021-03-12,1187.506
Europe,2021-03-13,1190.4569
Europe,2021-03-14,1201.6736
Europe,2021-03-15,1203.7554
Europe,2021-03-16,1206.578
Europe,2021-03-17,1209.8124
Europe,2021-03-18,1212.7472
Europe,2021-03-19,1215.8131
Europe,2021-03-20,1218.6277
Europe,2021-03-21,1230.688
Europe,2021-03-22,1232.8301
Europe,2021-03-23,1235.8143
Europe,2021-03-24,1239.3389
Europe,2021-03-25,1242.5386
Europe,2021-03-26,1245.6418
Europe,2021-03-27,1248.657
Europe,2021-03-28,1261.545
Europe,2021-03-29,1263.4865
Europe,2021-03-30,1266.5818
Europe,2021-03-31,1270.486
Europe,2021-04-01,1273.798
Europe,2021-04-02,1277.0845
Europe,2021-04-03,1280.3094
Europe,2021-04-04,1294.3488
Europe,2021-04-05,1296.5496
Europe,2021-04-06,1298.7156
Europe,2021-04-07,1302.1372
Europe,2021-04-08,1306.1511
Europe,2021-04-09,1309.8226
Europe,2021-04-10,1313.6346
Europe,2021-04-11,1328.2395
Europe,2021-04-12,1330.3534
Europe,2021-04-13,1333.3337
Europe,2021-04-14,1336.9546
Europe,2021-04-15,1340.3293
Europe,2021-04-16,1343.4781
Europe,2021-04-17,1346.5935
Europe,2021-04-18,1360.7357
Europe,2021-04-19,1362.7614
Europe,2021-04-20,1365.5946
Europe,2021-04-21,1368.9346
Europe,2021-04-22,1372.0353
Europe,2021-04-23,1374.8591
Europe,2021-04-24,1377.6202
Europe,2021-04-25,1391.1621
Europe,2021-04-26,1392.8695
Europe,2021-04-27,1395.3806
Europe,2021-04-28,1398.3262
Europe,2021-04-29,1400.9602
Europe,2021-04-30,1403.4698
Europe,2021-05-01,1405.8218
Europe,2021-05-02,1417.5746
Europe,2021-05-03,1418.9465
Europe,2021-05-04,1420.5897
Europe,2021-05-05,1422.7465
Europe,2021-05-06,1425.0515
Europe,2021-05-07,1427.1842
Europe,2021-05-08,1429.1804
Europe,2021-05-09,1439.1389
Europe,2021-05-10,1440.3865
Europe,2021-05-11,1442.1019
Europe,2021-05-12,1444.0072
Europe,2021-05-13,1445.9299
Europe,2021-05-14,1447.6373
Europe,2021-05-15,1449.3287
Europe,2021-05-16,1456.9862
Europe,2021-05-17,1457.9435
Europe,2021-05-18,1459.3514
Europe,2021-05-19,1461.0321
Europe,2021-05-20,1462.4935
Europe,2021-05-21,1463.848
Europe,2021-05-22,1465.2493
Europe,2021-05-23,1471.2969
Europe,2021-05-24,1472.1633
Europe,2021-05-25,1473.3079
Europe,2021-05-26,1474.7024
Europe,2021-05-27,1475.8844
Europe,2021-05-28,1477.0797
Europe,2021-05-29,1478.1962
Europe,2021-05-30,1483.245
Europe,2021-05-31,1484.0632
Europe,2021-06-01,1485.0793
Europe,2021-06-02,1486.1223
Europe,2021-06-03,1487.1292
Europe,2021-06-04,1488.0825
Europe,2021-06-05,1489.1561
Europe,2021-06-06,1492.662
Europe,2021-06-07,1493.4281
Europe,2021-06-08,1494.3827
Europe,2021-06-09,1495.7385
Europe,2021-06-10,1496.9017
Europe,2021-06-11,1497.9607
Europe,2021-06-12,1498.9569
Europe,2021-06-13,1501.7354
Europe,2021-06-14,1502.4105
Europe,2021-06-15,1503.1874
Europe,2021-06-16,1504.1702
Europe,2021-06-17,1505.1555
Europe,2021-06-18,1506.1129
Europe,2021-06-19,1507.0569
Europe,2021-06-20,1509.37
Europe,2021-06-21,1510.108
Europe,2021-06-22,1511.0989
Europe,2021-06-23,1512.1136
Europe,2021-06-24,1513.2034
Europe,2021-06-25,1514.3746
Europe,2021-06-26,1515.5793
Europe,2021-06-27,1517.982
